dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Evangéliaire de Charlemagne, Allégorie : Fontaine de Vie, Paris, BnF, NAL 1203, f.3v",manuscrit§enluminure,Evangeliarium Evangéliaire dit de Charlemagne ou de Godescalc,NAL 1203,BnF - département des Manuscrits,"48.834355,2.373378",781-783§781-783,0781§0783§0781§0783,2e moitié 8e siècle,Aix-la-Chapelle§Rhénanie-du-Nord-Westphalie§Worms§Palais Worms? école du palais de Charlemagne?,"50.77664,6.08342§51.21895,6.76339§49.63278,8.35916",,,,scribe ; artiste,,Allégorie : Fontaine de Vie§antilope§canard§clôture§colonnade§coq§croix§décor§faisan§grue§lampe§oiseau§paon§perroquet§symbole§toit§échassier,,,,,,https://agorha.inha.fr/ark:/54721/e142eaa3-94cb-46dd-9004-57b9b3d37305,,dc0209c6-5ac3-48f9-88e8-61a4087fdc28_001§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_002§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_003§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_004§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_005§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_006§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_007§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_008§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_009§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_010§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_011§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_012§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_013§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_014§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_015§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_016§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_017§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_018§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_019§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_020§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_021§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_022§dc0209c6-5ac3-48f9-88e8-61a4087fdc28_023,,"Godescalc , Evangéliaire de Charlemagne, Allégorie : Fontaine de Vie, Paris, BnF, NAL 1203, f.3v, manuscrit (781 - 783)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/dc0209c6-5ac3-48f9-88e8-61a4087fdc28§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34648s§http://gallica.bnf.fr/ark:/12148/btv1b6000718s§https://portail.biblissima.fr/fr/ark:/43093/mdata6e2ed2a132ef465c38e0d34433d44cbfece64e13§https://mandragore.bnf.fr/mdgcd2769,dc0209c6-5ac3-48f9-88e8-61a4087fdc28,Teresa Knapowska,22/02/2023,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/dc0209c6-5ac3-48f9-88e8-61a4087fdc28,https://agorha.inha.fr/ark:/54721/78400629-3de2-4858-851a-45932cf80043/doc/315cd06e-75c9-4b2a-adcb-a1797a714258/original.jpg
"Evangiles de Salzbourg, Saint Matthieu écrivant, Paris, BnF, Latin 8849 f.18v, enluminure Après 821 - Avant 836",enluminure§manuscrit,,Latin 8849,BnF - département des Manuscrits,"48.834355,2.373378",821-836,0821§0836,9e siècle§entre 821 et 836,Salzbourg§Autriche,"47.79941,13.04399§47.33333,13.33333",,,,,,l’évangéliste Mathieu§coussin§banc§scriptorium§sandale§ange§symbole§pupitre§saint Matthieu§homme de lettres§rouleau§livre§trône§siège,,,,,,,,d10de2cb-67f7-4a29-91b8-1a43124ad7a5_002§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_003§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_004§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_005§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_006§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_007§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_008§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_009§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_010§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_011§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_012§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_013§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_014§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_015§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_016§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_017§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_018§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_019§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_020§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_021§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_022§d10de2cb-67f7-4a29-91b8-1a43124ad7a5_023,d10de2cb-67f7-4a29-91b8-1a43124ad7a5_001,"Evangiles de Salzbourg, Saint Matthieu écrivant, Paris, BnF, Latin 8849 f.18v, enluminure (Après 821 - Avant 836)§Bibliothèque nationale de France - Département des Manuscrits, Paris§Biblissima, Aubervilliers§Bibliothèque nationale de France - Département des Manuscrits, Paris§manuscrit numérisé sur gallica",https://agorha.inha.fr/ark:/54721/d10de2cb-67f7-4a29-91b8-1a43124ad7a5§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc84581§http://mandragore.bnf.fr/ark:/12148/cgfbt110003s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b55005656f,d10de2cb-67f7-4a29-91b8-1a43124ad7a5,Teresa Knapowska,14/09/2022,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/d10de2cb-67f7-4a29-91b8-1a43124ad7a5,https://agorha.inha.fr/ark:/54721/2498a956-8cfa-4f22-9a1d-6daa277b0ca0/doc/660ab982-8fa9-4a83-b58a-05e35a42f917/original.jpg
"Isidore de Séville, De mundo, Paris, BnF, Latin 6400G, f. 112v, manuscrit 5e siècle",manuscrit§enluminure,,Latin 6400G,BnF - département des Manuscrits,"48.834355,2.373378",5e siècle,0401§0500,5e siècle,,,,,,enlumineur,Latin,,,,,,,,,9ddd017b-3d77-4a4d-9e23-dc36314bb338_001,,"Isidore de Séville, De mundo, Paris, BnF, Latin 6400G, f. 112v, manuscrit (5e siècle - )§Bibliothèque nationale de France - Département des Manuscrits, Paris",https://agorha.inha.fr/ark:/54721/9ddd017b-3d77-4a4d-9e23-dc36314bb338§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc65484r,9ddd017b-3d77-4a4d-9e23-dc36314bb338,Teresa Knapowska,16/06/2023,13/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),,
"Traité des nativités, Zodiaque : décan du Verseau, Paris, BnF, Arabe 2583, f.31v",manuscrit§enluminure,,Arabe 2583,BnF - département des Manuscrits,"48.834355,2.373378",1300,1295§1305,14e siècle,"Le Caire§Trois peintures sont signées Qanbar ʿAlī Naqqāš Šīrāzī, et l'une porte la mention fī madīnat Miṣr Le Caire.","30.056111111111,31.239444444444",,,,,,Zodiaque : décan du Verseau§casque§chaussure§coiffe§coussin§Zeus§mars§Mercure§muscien§sabre§Saturne§sans tête§Vénus§vêtement§cyprès§le verseau§Luna§pie§puits§sol,,,,,,https://agorha.inha.fr/ark:/54721/d640e792-7e5a-45af-ad7a-37f0f54dc636,,dc98a3e3-11ea-4633-92ea-942f8540ca14_004§dc98a3e3-11ea-4633-92ea-942f8540ca14_005,dc98a3e3-11ea-4633-92ea-942f8540ca14_001§dc98a3e3-11ea-4633-92ea-942f8540ca14_002§dc98a3e3-11ea-4633-92ea-942f8540ca14_003§dc98a3e3-11ea-4633-92ea-942f8540ca14_006§dc98a3e3-11ea-4633-92ea-942f8540ca14_007§dc98a3e3-11ea-4633-92ea-942f8540ca14_008§dc98a3e3-11ea-4633-92ea-942f8540ca14_009§dc98a3e3-11ea-4633-92ea-942f8540ca14_010§dc98a3e3-11ea-4633-92ea-942f8540ca14_011§dc98a3e3-11ea-4633-92ea-942f8540ca14_012,"Traité des nativités, Zodiaque : décan du Verseau, Paris, BnF, Arabe 2583, f.31v, manuscrit (Vers 1300 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/dc98a3e3-11ea-4633-92ea-942f8540ca14§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc30497p§https://gallica.bnf.fr/ark:/12148/btv1b84229574§https://portail.biblissima.fr/en/ark:/43093/mdatadcaec94cc71007fc8d411fc92faf5bde4a3cc32e§http://mandragore.bnf.fr/ark:/12148/cgfbt2696d,dc98a3e3-11ea-4633-92ea-942f8540ca14,Teresa Knapowska,16/11/2022,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/dc98a3e3-11ea-4633-92ea-942f8540ca14,https://agorha.inha.fr/ark:/54721/ef48d136-7d5d-4a55-ab85-e40b1b818221/doc/3577306e-1f3c-400e-9716-7dadd0ef14b8/original.PNG
"Traité des nativités, Iblis, Paris, BnF, Arabe 2583, f.2r",manuscrit§enluminure,,Arabe 2583,BnF - département des Manuscrits,"48.834355,2.373378",1300,1295§1305,14e siècle,"Le Caire§Trois peintures sont signées Qanbar ʿAlī Naqqāš Šīrāzī, et l'une porte la mention fī madīnat Miṣr Le Caire.","30.056111111111,31.239444444444",,,,,,Iblis§vêtement§bijou§monstre§couronne§trône§démon§corne§pantalon§singe§livre,,,,,,https://agorha.inha.fr/ark:/54721/d640e792-7e5a-45af-ad7a-37f0f54dc636,,e5dc44d8-e950-4a36-92cc-94718cdd4a5b_003§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_004,e5dc44d8-e950-4a36-92cc-94718cdd4a5b_001§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_002§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_005§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_006§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_007§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_008§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_009§e5dc44d8-e950-4a36-92cc-94718cdd4a5b_010,"Traité des nativités, Iblis, Paris, BnF, Arabe 2583, f.2r, manuscrit (Vers 1300 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/e5dc44d8-e950-4a36-92cc-94718cdd4a5b§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc30497p§https://gallica.bnf.fr/ark:/12148/btv1b84229574§https://portail.biblissima.fr/en/ark:/43093/mdatadcaec94cc71007fc8d411fc92faf5bde4a3cc32e§http://mandragore.bnf.fr/ark:/12148/cgfbt2696d,e5dc44d8-e950-4a36-92cc-94718cdd4a5b,Teresa Knapowska,10/11/2022,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/e5dc44d8-e950-4a36-92cc-94718cdd4a5b,https://agorha.inha.fr/ark:/54721/54396471-3765-49cd-9a64-4328159cc1bf/doc/b68578d3-43db-440d-89dd-dc298cbed9c9/original.jpg
"Abbaye Saint-Benoît-sur-Loire/Fleury Vers 650 - 1791, peint par, Cicéron, Sur le Songe de Scipion, Paris, BnF, Latin 6365, f.4r, manuscrit 11e siècle",manuscrit§enluminure,,Latin 6365,BnF - département des Manuscrits,"48.834355,2.373378",11e siècle,1001§1100,,Saint-Benoît-sur-Loire§Orléans ou Fleury-sur-Loire ?.,"47.80561,2.31274",Abbaye Saint-Benoît-sur-Loire/Fleury,,,"Fleury, XIe s. (f. 2-23) §manuscrit d'origine non sûre (selon trois historiens au minimum)",Latin,initiale ornée,,,,,,https://agorha.inha.fr/ark:/54721/7ab75a60-8d33-46c7-8fb4-380db890c836,,6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b_001§6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b_002§6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b_003,,"Abbaye Saint-Benoît-sur-Loire/Fleury Vers 650 - 1791, peint par, Cicéron, Sur le Songe de Scipion, Paris, BnF, Latin 6365, f.4r, manuscrit (11e siècle - )§Notice bibliographique§manuscrit numérisé sur Gallica§MANNO",https://agorha.inha.fr/ark:/54721/6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc654416§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b10034331s/f1§https://manno.saprat.fr/,6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b,Teresa Knapowska,14/09/2023,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/6da555b7-7d5c-4f7e-93ad-b6f0d46ed46b,https://agorha.inha.fr/ark:/54721/0c1da570-97fd-4671-80d3-d35fb8e20f31/doc/68a50219-a530-4941-8e11-7f87c4a21119/original.jpg
"Bénédictionnaire de Winchester, Bénédiction d'un roi, Paris, BnF, Latin 987, f.111r",manuscrit§enluminure,,Latin 987,BnF - département des Manuscrits,"48.834355,2.373378",1023,1023§1123,11e siècle,Winchester,"51.06513,-1.3187","Ecole de Winchester, main 2",,,"XIe siècle (après 1023) (F. 79, 85-111).",,Bénédiction d'un roi§roi§banc§bénédiction§clergé§coussin§croix§lance§pennon§pupitre§saint§oiseau,,,,,,https://agorha.inha.fr/ark:/54721/f72c521f-cfb2-4dc4-b3c1-1317fb18a284,,,554ae411-5979-4460-ae37-6bee4c559655_001,"Bénédictionnaire de Winchester, Bénédiction d'un roi, Paris, BnF, Latin 987, f.111r, manuscrit (Après 1023 - )§Notice bibliographique§manuscrit numérisé sur Gallica§Biblissima, Aubervilliers§Mandragore, base iconographique pour les manuscrits de la BnF",https://agorha.inha.fr/ark:/54721/554ae411-5979-4460-ae37-6bee4c559655§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc62554w§https://gallica.bnf.fr/ark:/12148/btv1b10539535f§https://portail.biblissima.fr/ark:/43093/mdatad01a68f15d978fd76570c4484af2fd4d82110a7d§https://mandragore.bnf.fr/recherche?text=Latin+987,554ae411-5979-4460-ae37-6bee4c559655,Teresa Knapowska,15/09/2023,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/554ae411-5979-4460-ae37-6bee4c559655,https://agorha.inha.fr/ark:/54721/dd8230bb-ca0a-44f9-a422-71bc4bab9823/doc/3614232f-d3fb-4082-a3e9-fe5ca8476ae7/original.jpg
"Roman d'Alexandre le Grand, Discussion d’Iskender avec les sages grecs, Paris, BnF, Turc 309, f.29r, manuscrit Vers 13/06/1416",manuscrit§enluminure,Il s’agit de l’une des plus anciennes copies de l’Iskander-Nâme.,Tuc 309,BnF - département des Manuscrits,"48.834355,2.373378",13§1390,1411§1421§1390§1390,1er quart 15e siècle,Asie mineure,"39.5954286631,30.7881662756",,,,"Les chercheurs mentionnent 3 étapes de création§enlumineur§Auteur du texte, poète ottonien","Turc ottoman écriture arabe ou Turquien, Osmanli",Discussion d’Iskender avec les sages grecs§fleurs§cadre§feuille§philosophe§grec§discussion§Alexandre et philosophes ?§Alexandre le Grand,,,,,,,,edc253a2-696d-4b94-8aac-bae5657c428a_001§edc253a2-696d-4b94-8aac-bae5657c428a_002§edc253a2-696d-4b94-8aac-bae5657c428a_003§edc253a2-696d-4b94-8aac-bae5657c428a_006§edc253a2-696d-4b94-8aac-bae5657c428a_007,edc253a2-696d-4b94-8aac-bae5657c428a_004§edc253a2-696d-4b94-8aac-bae5657c428a_005§edc253a2-696d-4b94-8aac-bae5657c428a_008§edc253a2-696d-4b94-8aac-bae5657c428a_009,"Roman d'Alexandre le Grand, Discussion d’Iskender avec les sages grecs, Paris, BnF, Turc 309, f.29r, manuscrit (Vers 13/06/1416 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/edc253a2-696d-4b94-8aac-bae5657c428a§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34656h§https://gallica.bnf.fr/ark:/12148/btv1b8414994r§https://portail.biblissima.fr/fr/ark:/43093/mdata86b15288cba74ea4f27690dc6158568515753273§https://mandragore.bnf.fr/mdgcd3427,edc253a2-696d-4b94-8aac-bae5657c428a,Teresa Knapowska,22/03/2023,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/edc253a2-696d-4b94-8aac-bae5657c428a,https://agorha.inha.fr/ark:/54721/535642ca-7a07-445e-ab23-f5e08ed31e59/doc/47803c3c-3896-4af6-a24a-417ae12f3a0b/original.jpg
"Roman d'Alexandre le Grand, Alexandre devant les kiosques de cristal ?, Paris, BnF, Turc 309, f.146r., manuscrit Vers 13/06/1416",manuscrit§enluminure,Il s’agit de l’une des plus anciennes copies de l’Iskander-Nâme.,Tuc 309,BnF - département des Manuscrits,"48.834355,2.373378",13§1390,1411§1421§1390§1390,1er quart 15e siècle,Asie mineure,"39.5954286631,30.7881662756",,,,"Les chercheurs mentionnent 3 étapes de création§enlumineur§Auteur du texte, poète ottonien","Turc ottoman écriture arabe ou Turquien, Osmanli",Alexandre devant les kiosques de cristal ?§Pâris myth§château§cheval§prunus§cyprès§fleuve§colline§couronne§fenêtre,,,,,,,,63020e6e-5d65-4f03-a0e8-410a00d268f5_003§63020e6e-5d65-4f03-a0e8-410a00d268f5_004§63020e6e-5d65-4f03-a0e8-410a00d268f5_005§63020e6e-5d65-4f03-a0e8-410a00d268f5_006§63020e6e-5d65-4f03-a0e8-410a00d268f5_007§63020e6e-5d65-4f03-a0e8-410a00d268f5_008§63020e6e-5d65-4f03-a0e8-410a00d268f5_009,63020e6e-5d65-4f03-a0e8-410a00d268f5_001§63020e6e-5d65-4f03-a0e8-410a00d268f5_002,"Roman d'Alexandre le Grand, Alexandre devant les kiosques de cristal (?), Paris, BnF, Turc 309, f.146r., manuscrit (Vers 13/06/1416 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/63020e6e-5d65-4f03-a0e8-410a00d268f5§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34656h§https://gallica.bnf.fr/ark:/12148/btv1b8414994r§https://portail.biblissima.fr/fr/ark:/43093/mdata86b15288cba74ea4f27690dc6158568515753273§https://mandragore.bnf.fr/mdgcd3427,63020e6e-5d65-4f03-a0e8-410a00d268f5,Teresa Knapowska,23/03/2023,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/63020e6e-5d65-4f03-a0e8-410a00d268f5,https://agorha.inha.fr/ark:/54721/4dc4b329-5d9f-45e4-9579-8837c3f6f1a4/doc/8542c9c3-c511-49fb-be7a-54d403895493/original.jpg
"Roman d'Alexandre le Grand, Fuite des Karamanides devant Murâd I, Paris, BnF, Turc 309, f.295v, manuscrit Vers 13/06/1416",manuscrit§enluminure,Il s’agit de l’une des plus anciennes copies de l’Iskander-Nâme.,Tuc 309,BnF - département des Manuscrits,"48.834355,2.373378",13§1390,1411§1421§1390§1390,1er quart 15e siècle,Asie mineure,"39.5954286631,30.7881662756",,,,"Les chercheurs mentionnent 3 étapes de création§enlumineur§Auteur du texte, poète ottonien","Turc ottoman écriture arabe ou Turquien, Osmanli",Fuite des Karamanides devant Murâd I§casque§cavalier§équestre§fuite§harnais§lance§ trophée d'armes§auréole§soldat§armes,,,,,,,,72f51fcd-2954-4028-8794-d61687811f90_001§72f51fcd-2954-4028-8794-d61687811f90_002§72f51fcd-2954-4028-8794-d61687811f90_003§72f51fcd-2954-4028-8794-d61687811f90_004,,"Roman d'Alexandre le Grand, Fuite des Karamanides devant Murâd I, Paris, BnF, Turc 309, f.295v, manuscrit (Vers 13/06/1416 - )§Notice bibliographique§Numérisation sur Gallica§Notice bibliographique§Mandragore, base iconographique",https://agorha.inha.fr/ark:/54721/72f51fcd-2954-4028-8794-d61687811f90§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc34656h§https://gallica.bnf.fr/ark:/12148/btv1b8414994r§https://portail.biblissima.fr/fr/ark:/43093/mdata86b15288cba74ea4f27690dc6158568515753273§https://mandragore.bnf.fr/mdgcd3427,72f51fcd-2954-4028-8794-d61687811f90,Teresa Knapowska,29/03/2023,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/72f51fcd-2954-4028-8794-d61687811f90,https://agorha.inha.fr/ark:/54721/8fb50360-8313-4dab-84a7-369e3ab817ff/doc/dfa7a8f4-40ea-40bb-b68a-6f35689b6c8e/original.jpg
"Vie de Sainte Radegonde, Le miracle de Péronne, Poitiers BM 250 136 f. 25v",enluminure§manuscrit,Titre de l\'enluminure sur f. 25v du manuscrit Vie de Sainte Radegonde de Venance Fortunat.,250 (136),Bibliothèque municipale - médiathèque Poitiers,"46.584228,0.342759",1100,1095§1105,11e siècle,Poitiers,"46.58261,0.34348",,,,,,Les gardiens de la prison de Péronne donnent à Radegonde une explication mensongère à propos des détenus§§sainte Radegonde de Poitiers§prison§miracle§arbre§végétal§Les prisonniers libérés accourent remercier Radegonde§Sainte-Radegonde§arcade§architecture§autel§captif§agenouillé,bon état,,restauré§Le manuscrit a été restauré à la BnF en 2019.,,,,,0961bd74-ebd2-4ef5-896e-a5f7079d9108_001§0961bd74-ebd2-4ef5-896e-a5f7079d9108_002§0961bd74-ebd2-4ef5-896e-a5f7079d9108_003§0961bd74-ebd2-4ef5-896e-a5f7079d9108_004§0961bd74-ebd2-4ef5-896e-a5f7079d9108_005§0961bd74-ebd2-4ef5-896e-a5f7079d9108_006§0961bd74-ebd2-4ef5-896e-a5f7079d9108_007§0961bd74-ebd2-4ef5-896e-a5f7079d9108_008§0961bd74-ebd2-4ef5-896e-a5f7079d9108_009§0961bd74-ebd2-4ef5-896e-a5f7079d9108_010§0961bd74-ebd2-4ef5-896e-a5f7079d9108_011,,"Anonyme , Vie de Sainte Radegonde, Le miracle de Péronne, Poitiers BM 250 (136) f. 25v, enluminure (Vers 1100 - )§Bibliothèque municipale, Poitiers",https://agorha.inha.fr/ark:/54721/0961bd74-ebd2-4ef5-896e-a5f7079d9108§https://www.mediatheques-grandpoitiers.fr/detailstatic.aspx?RSC_BASE=SYRACUSE&RSC_DOCID=1117076&TITLE=vie-de-sainte-radegonde-fortunat-venance-530-601&_lg=fr-FR,0961bd74-ebd2-4ef5-896e-a5f7079d9108,Teresa Knapowska,04/05/2022,26/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/0961bd74-ebd2-4ef5-896e-a5f7079d9108,https://agorha.inha.fr/ark:/54721/8f4a65a0-1fe6-4411-99c5-c6d1f1247175/doc/f4cc8d0a-3575-4b18-976e-cf315ac67205/original.jpg
"Abbaye Saint-Benoît-sur-Loire/Fleury Vers 650 - 1791, copié par, Macrobe, Sur le Songe de Scipion, Paris, BnF, Latin 7299, f.23v, manuscrit 4e quart du 10e siècle - 1er quart du 11e siècle",manuscrit§enluminure,"Calendaria et tabulae. Macrobius, Commentarii in Somnium Scipionis",Latin 7299,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 10e siècle - 1er quart du 11e siècle§1er quart du 11e siècle,0976§1025§1001§1025§1001§1025,,Cambridgeshire§Saint-Benoît-sur-Loire§Abbaye de Ramsey ? Abbaye de Fleury-sur-Loire ?,"52.36717,0.00433§47.80561,2.31274",Abbaye Saint-Benoît-sur-Loire/Fleury,,,f. 3-12 § ff. 12bis-73§ff. 28-71,Latin,Lettre initiale§lettrine orn,,,,,,https://agorha.inha.fr/ark:/54721/a4e1d554-cbc2-47d3-9adc-ccd76501f0c8,,7bd9b411-60a0-4568-9229-0cb368a81ca5_001§7bd9b411-60a0-4568-9229-0cb368a81ca5_002,,"Abbaye Saint-Benoît-sur-Loire/Fleury Vers 650 - 1791, copié par, Macrobe, Sur le Songe de Scipion, Paris, BnF, Latin 7299, f.23v, manuscrit (4e quart du 10e siècle - 1er quart du 11e siècle)§Notice bibliographique - BnF Archives et Manuscrits§numérisation du manuscrit en noir et blanc",https://agorha.inha.fr/ark:/54721/7bd9b411-60a0-4568-9229-0cb368a81ca5§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc664982§https://gallica.bnf.fr/ark:/12148/btv1b10542286q,7bd9b411-60a0-4568-9229-0cb368a81ca5,Teresa Knapowska,05/10/2023,13/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/7bd9b411-60a0-4568-9229-0cb368a81ca5,https://agorha.inha.fr/ark:/54721/79abcb94-cd25-4f80-915f-209d06cecc6e/doc/4c47045b-78d8-46ba-b4dd-a6a963aca0d1/original.jpg
