dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"La Vierge et l'Enfant sur un trône, La Vierge et l'Enfant",peinture§panneau de polyptyque,,RF 2364,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",2e moitié du 15e siècle - 2e moitié du 15e siècle,1451§1500,,Marches,"43.5,13.25",Paolo da Visso,,,,,,,,,,,,,a687fa77-6a80-4d59-b19b-369fe4e66f6b_004§a687fa77-6a80-4d59-b19b-369fe4e66f6b_005§a687fa77-6a80-4d59-b19b-369fe4e66f6b_006§a687fa77-6a80-4d59-b19b-369fe4e66f6b_007§a687fa77-6a80-4d59-b19b-369fe4e66f6b_008§a687fa77-6a80-4d59-b19b-369fe4e66f6b_009§a687fa77-6a80-4d59-b19b-369fe4e66f6b_010§a687fa77-6a80-4d59-b19b-369fe4e66f6b_011§a687fa77-6a80-4d59-b19b-369fe4e66f6b_012§a687fa77-6a80-4d59-b19b-369fe4e66f6b_013§a687fa77-6a80-4d59-b19b-369fe4e66f6b_014§a687fa77-6a80-4d59-b19b-369fe4e66f6b_015§a687fa77-6a80-4d59-b19b-369fe4e66f6b_016§a687fa77-6a80-4d59-b19b-369fe4e66f6b_017§a687fa77-6a80-4d59-b19b-369fe4e66f6b_018,a687fa77-6a80-4d59-b19b-369fe4e66f6b_001§a687fa77-6a80-4d59-b19b-369fe4e66f6b_002§a687fa77-6a80-4d59-b19b-369fe4e66f6b_003,"Paolo da Visso , de, La Vierge et l'Enfant sur un trône, peinture (2e moitié du 15e siècle)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/a687fa77-6a80-4d59-b19b-369fe4e66f6b§https://collections.louvre.fr/ark:/53355/cl010053775§https://www.pop.culture.gouv.fr/notice/joconde/000PE012678,a687fa77-6a80-4d59-b19b-369fe4e66f6b,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/03/2002,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF§La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/a687fa77-6a80-4d59-b19b-369fe4e66f6b,https://agorha.inha.fr/ark:/54721/f1b1f24c-540a-4bac-b3c9-383c358a5814/doc/71525a0b-5437-4047-85b1-0035ce7394fc/original.jpg
Saint Blaise et un saint évêque,peinture§panneau de polyptyque,,INV 20180,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",4e quart du 14e siècle,1376§1400,,,,Maestro della Madonna Straus,,,,,,,,,,,,,34b0a73c-eac1-485b-8101-d1dff251caf0_004§34b0a73c-eac1-485b-8101-d1dff251caf0_005§34b0a73c-eac1-485b-8101-d1dff251caf0_006§34b0a73c-eac1-485b-8101-d1dff251caf0_007§34b0a73c-eac1-485b-8101-d1dff251caf0_008§34b0a73c-eac1-485b-8101-d1dff251caf0_009§34b0a73c-eac1-485b-8101-d1dff251caf0_010§34b0a73c-eac1-485b-8101-d1dff251caf0_011§34b0a73c-eac1-485b-8101-d1dff251caf0_012§34b0a73c-eac1-485b-8101-d1dff251caf0_013§34b0a73c-eac1-485b-8101-d1dff251caf0_014§34b0a73c-eac1-485b-8101-d1dff251caf0_015§34b0a73c-eac1-485b-8101-d1dff251caf0_016§34b0a73c-eac1-485b-8101-d1dff251caf0_017§34b0a73c-eac1-485b-8101-d1dff251caf0_018,34b0a73c-eac1-485b-8101-d1dff251caf0_001§34b0a73c-eac1-485b-8101-d1dff251caf0_002§34b0a73c-eac1-485b-8101-d1dff251caf0_003,"Maestro della Madonna Straus , de, Saint Blaise et un saint évêque, peinture (4e quart du 14e siècle - )§Société des Amis du Louvre, Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/34b0a73c-eac1-485b-8101-d1dff251caf0§https://collections.louvre.fr/ark:/53355/cl010053674§https://www.pop.culture.gouv.fr/notice/joconde/000PE012611,34b0a73c-eac1-485b-8101-d1dff251caf0,RETIF - Mecthilde Airiau / Philomène Renard (La fabrique matérielle du visuel),16/02/2002,24/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/34b0a73c-eac1-485b-8101-d1dff251caf0,https://agorha.inha.fr/ark:/54721/e20f4d0a-d8a0-469f-b8de-ea1c5f9e3317/doc/edd9c53e-7629-4d7e-8ec5-d9524feb27fa/original.jpg
Sainte Jérusalem et ses Enfants / Crucifixion,peinture,Face / Revers,FMVIC02,Musée byzantin et chrétien Athènes,"37.97592576360662,23.744585284660356",2e moitié du 14e siècle,1351§1400,,Veroia,"40.5202,22.202",,,,"attribuée à un atelier de Veroia, Grèce, le même que celui de la Vierge Glykophilousa / Croix",,Crucifixion,,,,,,,,aa9d5af7-f20b-433f-babd-4eefa7bf80f9_002§aa9d5af7-f20b-433f-babd-4eefa7bf80f9_005,aa9d5af7-f20b-433f-babd-4eefa7bf80f9_001§aa9d5af7-f20b-433f-babd-4eefa7bf80f9_003§aa9d5af7-f20b-433f-babd-4eefa7bf80f9_004,"Anonyme , Sainte Jérusalem et ses Enfants / Crucifixion, peinture (2e moitié du 14e siècle - )",https://agorha.inha.fr/ark:/54721/aa9d5af7-f20b-433f-babd-4eefa7bf80f9,aa9d5af7-f20b-433f-babd-4eefa7bf80f9,Marina Dimaki,23/05/2022,06/05/2024,La fabrique matérielle du visuel. Panneaux peints en Méditerranée XIIIe-XVIe siècles,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/aa9d5af7-f20b-433f-babd-4eefa7bf80f9,https://agorha.inha.fr/ark:/54721/9bb54fdf-be04-42a7-a2c6-5c765ff56a21/doc/c05cb396-bcce-41eb-b3f7-ff24769bfab1/original.jpg
"Triomphe de Paul-Emile', Le Triomphe d'Æmilius Paulus avec le triomphe de l'Amour",peinture,,MJAP-P 1822.2,Musée Jacquemart-André Paris,"48.875438,2.31052",1470-1475§3e quart du 15e siècle - 3e quart du 15e siècle,1465§1475§1451§1475,15e siècle,,,"Andrea del Verrocchio§Anonyme florentin§Lippi, Filippino§Del Pollaiolo, Piero§Vincent Delieuvin",Andrea del Verrocchio,,"Selon Van Marle, Raimond (1929) : école de Pollaiuolo.§Cette attribution est réfutée par Mme Bartoli et M. Laclotte.",,,,,,,,,,e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_005§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_006§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_007§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_008§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_009§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_010,e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_001§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_002§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_003§e6115eaa-05bd-43e3-aef8-a6a3b8b7819e_004,"Andrea del Verrocchio Vers 1435 - 1488, atelier de, Triomphe de Paul-Emile, peinture (Vers 1470 - 1475)",https://agorha.inha.fr/ark:/54721/e6115eaa-05bd-43e3-aef8-a6a3b8b7819e,e6115eaa-05bd-43e3-aef8-a6a3b8b7819e,Laclotte,12/12/2002,16/11/2023,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/e6115eaa-05bd-43e3-aef8-a6a3b8b7819e,https://agorha.inha.fr/ark:/54721/a7941e1f-a969-4db8-8212-c7035034eabc/doc/8678a9e0-9bde-4aad-bcda-5f16ee1e9cb0/original.jpg
Le Triomphe de sainte Ursule§Le Martyre à Cologne de sainte Ursule au verso,peinture,,MJAP-P 2247,Musée Jacquemart-André Paris,"48.875438,2.31052",2e moitié du 15e siècle - 2e moitié du 15e siècle,1451§1500,,,,"Maestro della Vergine Cambo§Scaletti, Leonardo di Zanino§Cossa, Francesco del","Cossa, Francesco del","Cossa, Francesco del",,,,,,,,,,,7733e492-de4a-4484-9283-462d395a1465_004§7733e492-de4a-4484-9283-462d395a1465_005§7733e492-de4a-4484-9283-462d395a1465_006§7733e492-de4a-4484-9283-462d395a1465_007§7733e492-de4a-4484-9283-462d395a1465_008§7733e492-de4a-4484-9283-462d395a1465_009§7733e492-de4a-4484-9283-462d395a1465_010§7733e492-de4a-4484-9283-462d395a1465_011,7733e492-de4a-4484-9283-462d395a1465_001§7733e492-de4a-4484-9283-462d395a1465_002§7733e492-de4a-4484-9283-462d395a1465_003,"Maestro della Vergine Cambo , attribué à, Le Triomphe de sainte Ursule, peinture (2e moitié du 15e siècle)",https://agorha.inha.fr/ark:/54721/7733e492-de4a-4484-9283-462d395a1465,7733e492-de4a-4484-9283-462d395a1465,Philomène Renard,03/05/2005,16/11/2023,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/7733e492-de4a-4484-9283-462d395a1465,https://agorha.inha.fr/ark:/54721/d9998678-4111-477b-a99c-2a074908d2c2/doc/2cd9d9b4-e116-4411-a914-745c4eec8e26/original.jpg
La Vierge de Majesté avec six anges,peinture,,MI 364,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1365-1370,1360§1375,,Marches,"43.5,13.25","Ghissi, Francescuccio§Allegretto di Nuzio",,,,,,,,,,,,,76047766-004f-4cc1-9b24-aa24591f1af7_005§76047766-004f-4cc1-9b24-aa24591f1af7_006§76047766-004f-4cc1-9b24-aa24591f1af7_007§76047766-004f-4cc1-9b24-aa24591f1af7_008§76047766-004f-4cc1-9b24-aa24591f1af7_009§76047766-004f-4cc1-9b24-aa24591f1af7_010§76047766-004f-4cc1-9b24-aa24591f1af7_011,76047766-004f-4cc1-9b24-aa24591f1af7_001§76047766-004f-4cc1-9b24-aa24591f1af7_002§76047766-004f-4cc1-9b24-aa24591f1af7_003,"Ghissi, Francescuccio , de, La Vierge de Majesté avec six anges, peinture (Vers 1365 - Vers 1370)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/76047766-004f-4cc1-9b24-aa24591f1af7§https://collections.louvre.fr/ark:/53355/cl010053386§https://www.pop.culture.gouv.fr/notice/joconde/000PE012470,76047766-004f-4cc1-9b24-aa24591f1af7,RETIF - Léa Checri (La fabrique matérielle du visuel),07/01/2002,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/76047766-004f-4cc1-9b24-aa24591f1af7,https://agorha.inha.fr/ark:/54721/1f1c8af9-a2d9-4856-a002-d41f65e15ccf/doc/548db747-ef58-437a-8ffb-b8972ff9d132/original.jpg
La Cène,peinture,,INV 20148,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",3e quart du 13e siècle,1251§1275,,Florence,"43.77925,11.24626",,Maestro della Maddalena,,,,,,,,,,,,b5efecda-e688-41c0-a8cb-31fcde24e9b6_004§b5efecda-e688-41c0-a8cb-31fcde24e9b6_005§b5efecda-e688-41c0-a8cb-31fcde24e9b6_006§b5efecda-e688-41c0-a8cb-31fcde24e9b6_007§b5efecda-e688-41c0-a8cb-31fcde24e9b6_008§b5efecda-e688-41c0-a8cb-31fcde24e9b6_009§b5efecda-e688-41c0-a8cb-31fcde24e9b6_010§b5efecda-e688-41c0-a8cb-31fcde24e9b6_011,b5efecda-e688-41c0-a8cb-31fcde24e9b6_001§b5efecda-e688-41c0-a8cb-31fcde24e9b6_002§b5efecda-e688-41c0-a8cb-31fcde24e9b6_003,"Maestro della Maddalena , atelier de, La Cène, peinture (3e quart du 13e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/b5efecda-e688-41c0-a8cb-31fcde24e9b6§https://www.pop.culture.gouv.fr/notice/joconde/000PE012608,b5efecda-e688-41c0-a8cb-31fcde24e9b6,RETIF - Léa Checri (La fabrique matérielle du visuel),14/02/2002,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/b5efecda-e688-41c0-a8cb-31fcde24e9b6,https://agorha.inha.fr/ark:/54721/cfb9a676-61f3-4e5b-97d7-cbd3c7a2d41c/doc/6b1db568-3930-4759-bf25-fa96797095a6/original.jpg
Le Couronnement de la Vierge avec deux donateurs franciscains et six anges,peinture,,MI 428,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1er quart du 15e siècle,1401§1425,,,,Jacopo di Paolo,,,,,,,,,,,,,f3871c43-c5f0-4838-86ec-88bc621d5001_004§f3871c43-c5f0-4838-86ec-88bc621d5001_005§f3871c43-c5f0-4838-86ec-88bc621d5001_006§f3871c43-c5f0-4838-86ec-88bc621d5001_007§f3871c43-c5f0-4838-86ec-88bc621d5001_008§f3871c43-c5f0-4838-86ec-88bc621d5001_009§f3871c43-c5f0-4838-86ec-88bc621d5001_010§f3871c43-c5f0-4838-86ec-88bc621d5001_011,f3871c43-c5f0-4838-86ec-88bc621d5001_001§f3871c43-c5f0-4838-86ec-88bc621d5001_002§f3871c43-c5f0-4838-86ec-88bc621d5001_003,"Jacopo di Paolo , de, Le Couronnement de la Vierge avec deux donateurs franciscains et six anges, peinture (1er quart du 15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/f3871c43-c5f0-4838-86ec-88bc621d5001§https://collections.louvre.fr/ark:/53355/cl010053632§https://www.pop.culture.gouv.fr/notice/joconde/000PE012574,f3871c43-c5f0-4838-86ec-88bc621d5001,RETIF - Philomène Renard (La fabrique matérielle du visuel),01/02/2002,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/f3871c43-c5f0-4838-86ec-88bc621d5001,https://agorha.inha.fr/ark:/54721/fc82d760-3b8f-4677-8171-6f6321cd76ea/doc/fd3dbdfa-d1bc-426f-aac3-a515165041ec/original.jpg
La Vierge et l'Enfant avec le jeune saint Jean-Baptiste et deux anges sous la bénédiction du Père éternel,peinture,,MJAP-P 1835,Musée Jacquemart-André Paris,"48.875438,2.31052",2e moitié du 15e siècle - 2e moitié du 15e siècle,1451§1500,,Florence,"43.77925,11.24626",Pseudo Pier Francesco Fiorentino,,,,,,,,,,,,,f2e8f186-b1c4-485e-907c-7812e8445bef_004§f2e8f186-b1c4-485e-907c-7812e8445bef_005§f2e8f186-b1c4-485e-907c-7812e8445bef_006§f2e8f186-b1c4-485e-907c-7812e8445bef_007§f2e8f186-b1c4-485e-907c-7812e8445bef_008§f2e8f186-b1c4-485e-907c-7812e8445bef_009§f2e8f186-b1c4-485e-907c-7812e8445bef_010§f2e8f186-b1c4-485e-907c-7812e8445bef_011§f2e8f186-b1c4-485e-907c-7812e8445bef_012§f2e8f186-b1c4-485e-907c-7812e8445bef_013§f2e8f186-b1c4-485e-907c-7812e8445bef_014§f2e8f186-b1c4-485e-907c-7812e8445bef_015§f2e8f186-b1c4-485e-907c-7812e8445bef_016,f2e8f186-b1c4-485e-907c-7812e8445bef_001§f2e8f186-b1c4-485e-907c-7812e8445bef_002§f2e8f186-b1c4-485e-907c-7812e8445bef_003,"Pseudo Pier Francesco Fiorentino , de, La Vierge et l'Enfant avec le jeune saint Jean-Baptiste et deux anges sous la bénédiction du Père éternel, peinture (2e moitié du 15e siècle)",https://agorha.inha.fr/ark:/54721/f2e8f186-b1c4-485e-907c-7812e8445bef,f2e8f186-b1c4-485e-907c-7812e8445bef,RETIF - Philomène Renard (La fabrique matérielle du visuel),29/12/2001,23/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/f2e8f186-b1c4-485e-907c-7812e8445bef,https://agorha.inha.fr/ark:/54721/a1d35add-c001-473a-a391-23d10a1f95e9/doc/2eaa78f6-889e-485e-a4f3-9d31c7660c51/original.jpg
Le Bienheureux Ranieri Rasini délivre les pauvres d'une prison de Florence,peinture§prédelle§élément,,RF 1965 2,Musée du Louvre Paris§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"48.860591,2.337582",1437-1444,1437§1444,,,,Sassetta,,,,,,,,,,,,,8128bce9-8a85-44d3-a304-da60b4e7111d_005§8128bce9-8a85-44d3-a304-da60b4e7111d_006§8128bce9-8a85-44d3-a304-da60b4e7111d_007§8128bce9-8a85-44d3-a304-da60b4e7111d_008§8128bce9-8a85-44d3-a304-da60b4e7111d_009§8128bce9-8a85-44d3-a304-da60b4e7111d_010§8128bce9-8a85-44d3-a304-da60b4e7111d_011§8128bce9-8a85-44d3-a304-da60b4e7111d_012§8128bce9-8a85-44d3-a304-da60b4e7111d_013§8128bce9-8a85-44d3-a304-da60b4e7111d_014§8128bce9-8a85-44d3-a304-da60b4e7111d_015§8128bce9-8a85-44d3-a304-da60b4e7111d_016,8128bce9-8a85-44d3-a304-da60b4e7111d_001§8128bce9-8a85-44d3-a304-da60b4e7111d_002§8128bce9-8a85-44d3-a304-da60b4e7111d_003§8128bce9-8a85-44d3-a304-da60b4e7111d_004,"Sassetta Vers 1392 - 1450, de, Le Bienheureux Ranieri Rasini délivre les pauvres d'une prison de Florence, peinture (1437 - 1444)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/8128bce9-8a85-44d3-a304-da60b4e7111d§https://collections.louvre.fr/ark:/53355/cl010063418§https://www.pop.culture.gouv.fr/notice/joconde/000PE027039,8128bce9-8a85-44d3-a304-da60b4e7111d,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/8128bce9-8a85-44d3-a304-da60b4e7111d,https://agorha.inha.fr/ark:/54721/6bb81046-b9f3-41b4-b5fe-0a73b5f463d5/doc/483fc806-0b74-412e-a355-b531b1a1df4b/original.jpg
La Vierge et l'Enfant,peinture,,MI 371,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",1370-1375,1365§1380,,,,"Gerini, Niccolò di Pietro",,,,,,,,,,,,,9886692a-5a17-4186-b0aa-edef0ab0e58a_005§9886692a-5a17-4186-b0aa-edef0ab0e58a_006§9886692a-5a17-4186-b0aa-edef0ab0e58a_007§9886692a-5a17-4186-b0aa-edef0ab0e58a_008§9886692a-5a17-4186-b0aa-edef0ab0e58a_009§9886692a-5a17-4186-b0aa-edef0ab0e58a_010§9886692a-5a17-4186-b0aa-edef0ab0e58a_011§9886692a-5a17-4186-b0aa-edef0ab0e58a_012§9886692a-5a17-4186-b0aa-edef0ab0e58a_013§9886692a-5a17-4186-b0aa-edef0ab0e58a_014§9886692a-5a17-4186-b0aa-edef0ab0e58a_015,9886692a-5a17-4186-b0aa-edef0ab0e58a_001§9886692a-5a17-4186-b0aa-edef0ab0e58a_002§9886692a-5a17-4186-b0aa-edef0ab0e58a_003§9886692a-5a17-4186-b0aa-edef0ab0e58a_004,"Gerini, Niccolò di Pietro Avant 1368 - Vers 1414, attribué à, La Vierge et l'Enfant, peinture (Vers 1370 - Vers 1375)§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/9886692a-5a17-4186-b0aa-edef0ab0e58a§https://collections.louvre.fr/ark:/53355/cl010053578§https://www.pop.culture.gouv.fr/notice/joconde/000PE012549,9886692a-5a17-4186-b0aa-edef0ab0e58a,RETIF - Philomène Renard (La fabrique matérielle du visuel),20/01/2002,27/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/9886692a-5a17-4186-b0aa-edef0ab0e58a,https://agorha.inha.fr/ark:/54721/f6f81077-d7a6-4a78-a2f4-0966d4fce560/doc/c3e5af2a-4d29-4ee3-8f47-81cec2566131/original.jpg
La Vierge et l'Enfant avec quatre saints,peinture,,Cl. 878,"Musée du Petit Palais Avignon§dépôt du musée de Cluny, Musée national du Moyen Âge Paris au musée du Petit Palais Avignon","43.949317,4.805528",1ère moitié du 15e siècle,1401§1450,,,,,Maestro di Montefloscoli,,,,,,,,,,,,a09278e2-b0a9-46e9-baf8-2c092c44db88_004§a09278e2-b0a9-46e9-baf8-2c092c44db88_005§a09278e2-b0a9-46e9-baf8-2c092c44db88_006§a09278e2-b0a9-46e9-baf8-2c092c44db88_007§a09278e2-b0a9-46e9-baf8-2c092c44db88_008§a09278e2-b0a9-46e9-baf8-2c092c44db88_009§a09278e2-b0a9-46e9-baf8-2c092c44db88_010§a09278e2-b0a9-46e9-baf8-2c092c44db88_011§a09278e2-b0a9-46e9-baf8-2c092c44db88_012§a09278e2-b0a9-46e9-baf8-2c092c44db88_013§a09278e2-b0a9-46e9-baf8-2c092c44db88_014§a09278e2-b0a9-46e9-baf8-2c092c44db88_015,a09278e2-b0a9-46e9-baf8-2c092c44db88_001§a09278e2-b0a9-46e9-baf8-2c092c44db88_002§a09278e2-b0a9-46e9-baf8-2c092c44db88_003,"Maestro di Montefloscoli , atelier de, La Vierge et l'Enfant avec quatre saints, peinture (1ère moitié du 15e siècle - )§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/a09278e2-b0a9-46e9-baf8-2c092c44db88§https://www.pop.culture.gouv.fr/notice/joconde/000PE012617,a09278e2-b0a9-46e9-baf8-2c092c44db88,RETIF - Philomène Renard (La fabrique matérielle du visuel),16/02/2002,24/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/a09278e2-b0a9-46e9-baf8-2c092c44db88,https://agorha.inha.fr/ark:/54721/753dc074-f923-40a8-93f2-ba42f9ca4eac/doc/220becfc-6755-42a5-8424-26049192ac35/original.jpg
"L'Annonciation, avec saint Julien l'Hospitalier",peinture,,INV 20173,Musée du Petit Palais Avignon§dépôt du musée du Louvre Paris au musée du Petit Palais Avignon,"43.949317,4.805528",3e quart du 15e siècle,1451§1475,,,,Anonyme toscan,,,,,,,,,,,,,ac079193-61f6-4d21-8bf2-3edab74bfdc7_004§ac079193-61f6-4d21-8bf2-3edab74bfdc7_005§ac079193-61f6-4d21-8bf2-3edab74bfdc7_006§ac079193-61f6-4d21-8bf2-3edab74bfdc7_007§ac079193-61f6-4d21-8bf2-3edab74bfdc7_008§ac079193-61f6-4d21-8bf2-3edab74bfdc7_009§ac079193-61f6-4d21-8bf2-3edab74bfdc7_010§ac079193-61f6-4d21-8bf2-3edab74bfdc7_011§ac079193-61f6-4d21-8bf2-3edab74bfdc7_012§ac079193-61f6-4d21-8bf2-3edab74bfdc7_013§ac079193-61f6-4d21-8bf2-3edab74bfdc7_014,ac079193-61f6-4d21-8bf2-3edab74bfdc7_001§ac079193-61f6-4d21-8bf2-3edab74bfdc7_002§ac079193-61f6-4d21-8bf2-3edab74bfdc7_003,"Anonyme toscan (peintre) - 15e siècle 15e siècle - , attribué à, L'Annonciation, avec saint Julien l'Hospitalier, peinture (3e quart du 15e siècle - )§Musée du Louvre (1793 - ), Paris§Ministère de la Culture, Paris",https://agorha.inha.fr/ark:/54721/ac079193-61f6-4d21-8bf2-3edab74bfdc7§https://collections.louvre.fr/ark:/53355/cl010053935§https://www.pop.culture.gouv.fr/notice/joconde/000PE012739,ac079193-61f6-4d21-8bf2-3edab74bfdc7,RETIF - Philomène Renard (La fabrique matérielle du visuel),13/05/2005,24/05/2024,Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles)§RETIF,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ac079193-61f6-4d21-8bf2-3edab74bfdc7,https://agorha.inha.fr/ark:/54721/9df432b9-5c8d-420b-a85a-456bee4cd1c8/doc/85f6de79-7bec-42ff-94a7-cb2f04ed15a3/original.jpg
